403.225403,410.638,418.053589,425.472137,432.8927,440.317261,447.742798,455.170349,462.598877,470.030396,477.462921,484.89743,492.332916,499.771423,507.2099,514.650391,522.090881,529.533325,536.976807,544.421265,551.866699,559.314209,566.761597,574.209045,581.658508,589.107971,596.55835,604.009827,611.462219,618.914612,626.368042,633.821472,641.275879,648.730286,656.18573,663.641113,671.097534,678.553894,686.010315,693.467712,700.92511,708.383545,715.840942,723.299316,730.758728,738.217102,745.676514,753.135925,760.596313,768.055725,775.516113,782.977539,790.437927,797.899353,805.361755,812.823181,820.284607,827.745972,835.207397,842.669861,850.131287,857.593689,865.055115,872.517578,879.980042,887.441467,894.903931,902.366394,909.828857,917.291321,924.753784,932.216248,939.678772,947.140259,954.602722,962.06427,969.526794,976.988281,984.449829,991.911377,999.372864,1006.834412,1014.294983,1021.756592,1029.217163,1036.677734,1044.138306,1051.598877,1059.05957,1066.520142,1073.979736,1081.44043,1088.900024,1096.359741,1103.818359,1111.278076,1118.736816,1126.196411,1133.655151,1141.112915,1148.571655,1156.030396,1163.488159,1170.945923,1178.403687,1185.861572,1193.318359,1200.776123,1208.233032,1215.689819,1223.146729,1230.603638,1238.05957,1245.515381,1252.972412,1260.428345,1267.883301,1275.339233,1282.794189,1290.250244,1297.7052,1305.160278,1312.61438,1320.068481,1446.740356,1454.188843,1469.084717,1476.532104,1483.979614,1491.426147,1498.872681,1506.319214,1513.764893,1521.210449,1528.655029,1536.100708,1543.54541,1550.989136,1558.432861,1565.876587,1573.319336,1580.762085,1588.204956,1595.646729,1603.088623,1610.529541,1617.970459,1625.4104,1632.851318,1640.290283,1647.730347,1655.169434,1662.607422,1670.045532,1677.483643,1684.920898,1692.358032,1699.795166,1707.231445,1714.666748,1722.103027,1729.53833,1736.972656,1744.407104,1751.841431,1759.274902,1766.708374,1982.094604,1989.515015,1996.935547,2026.611816,2034.030396,2041.447144,2048.86499,2063.696533,2071.112305,2078.527344,2085.942139,2093.356201,2100.769043,2108.182129,2115.594238,2123.006348,2130.41748,2137.828857,2145.239014,2152.648193,2160.057617,2167.467041,2174.875488,2182.282959,2189.69043,2197.096924,2204.503418,2211.90918,2219.314697,2226.719482,2234.123291,2241.526855,2248.929688,2256.332764,2263.734619,2271.136475,2278.537598,2285.938721,2293.338623,2315.53418,2330.329834,2337.726318,2345.121582,2352.51709,2359.912598,2396.87793
0.060591059,0.060477121,0.061379236,0.061917268,0.062069258,0.062823948,0.06259386,0.063561649,0.063250097,0.063969371,0.063780736,0.06407651,0.06436716,0.064705864,0.064999275,0.065174007,0.06553142,0.065765439,0.065906753,0.066307284,0.066514313,0.066729124,0.066900228,0.067144214,0.06732144,0.067540157,0.067661389,0.067734517,0.067848488,0.067889506,0.068050137,0.068076338,0.068132331,0.068248341,0.068315841,0.06825731,0.068330908,0.068388061,0.068470721,0.068603166,0.06853804,0.068608031,0.068679523,0.068695506,0.068804013,0.068747324,0.068829147,0.068857161,0.068889348,0.068934297,0.068928968,0.068943438,0.068918092,0.068923575,0.068976857,0.069036746,0.068973384,0.068907193,0.068885284,0.069008291,0.06901188,0.069031103,0.069041775,0.068968968,0.069063294,0.069187075,0.069355865,0.069145743,0.069094882,0.06912229,0.069148152,0.069142731,0.069192653,0.069310871,0.069148913,0.069289631,0.069151285,0.069105694,0.069548247,0.069478093,0.068810003,0.068971536,0.069010063,0.068935565,0.069293292,0.069070251,0.069346119,0.069027692,0.069411128,0.069245667,0.069244283,0.069505815,0.069457016,0.069264522,0.069240644,0.069386744,0.069321329,0.069374539,0.069387295,0.069347305,0.069392961,0.069186167,0.069313543,0.069362697,0.069398379,0.069154342,0.069299372,0.069199345,0.069167423,0.0692552,0.069164671,0.069109074,0.069181,0.069156494,0.069201432,0.069199916,0.069129096,0.069266922,0.069243289,0.06910494,0.069288937,0.069394672,0.069400303,0.069243068,0.06892713,0.068871955,0.068945145,0.069044503,0.068901648,0.069058346,0.069054916,0.069010389,0.06903694,0.069044999,0.069095448,0.069096331,0.069167674,0.069100865,0.069016772,0.069166283,0.069063199,0.069066285,0.069086009,0.069134744,0.069094055,0.069012613,0.069153223,0.069153643,0.069174769,0.068965592,0.069051966,0.0690823,0.069224532,0.069210333,0.069236454,0.069226911,0.06905121,0.069152856,0.069196793,0.069133021,0.069153042,0.069230001,0.069211478,0.069171467,0.068969868,0.069151995,0.069105626,0.068576098,0.068684242,0.0688572,0.06946647,0.069641574,0.069905573,0.069273073,0.069520662,0.06989958,0.069936874,0.069631431,0.069144583,0.069378262,0.069524386,0.069443255,0.069986477,0.069595657,0.070339281,0.069973998,0.069679834,0.070017324,0.068983192,0.068798397,0.068876091,0.068970682,0.068831114,0.068911654,0.068529639,0.06866859,0.068016075,0.068751854,0.069653874,0.068890657,0.068425025,0.06885973,0.068294554,0.068967907,0.067924713,0.068546997,0.069327061,0.068296988,0.06905469,0.069547645,0.069566777,0.068317635,0.070899838
0.012045037,0.012033328,0.012665254,0.012991595,0.013232776,0.013526562,0.013882967,0.014068351,0.014286069,0.0146291,0.014862862,0.01512825,0.015457113,0.01584566,0.016122804,0.016417478,0.016781358,0.017177716,0.017582014,0.018055067,0.018549039,0.019065151,0.019629832,0.020197595,0.020775282,0.021326949,0.021781718,0.022218209,0.022649072,0.023062221,0.023527697,0.024044452,0.024655209,0.02527522,0.025830893,0.026405066,0.02701764,0.027627193,0.028294401,0.02901412,0.029709771,0.030422582,0.03112228,0.03184458,0.032554714,0.033324439,0.034089365,0.034867887,0.035625356,0.036379714,0.037144605,0.03789991,0.038678045,0.039475275,0.040275314,0.041085999,0.041852901,0.042627565,0.043387705,0.044163489,0.044889286,0.045672768,0.046493059,0.047257382,0.048011036,0.048764014,0.04951221,0.050246292,0.050993071,0.051782949,0.052537596,0.053297706,0.0541043,0.054831561,0.055598148,0.056340716,0.056978958,0.057853726,0.058662641,0.059444099,0.060128236,0.060815033,0.061550556,0.062288994,0.062875881,0.063719578,0.06440818,0.064972268,0.065758909,0.0663314,0.067093273,0.068003741,0.068471614,0.069027116,0.06952251,0.069996762,0.07071163,0.071145741,0.071693874,0.072391161,0.072970067,0.073327394,0.073722357,0.074268361,0.074725536,0.075404268,0.075957674,0.076316775,0.076792746,0.077347838,0.07780476,0.078117563,0.07855281,0.079019361,0.07952966,0.080016243,0.080340639,0.080716373,0.081035235,0.081302887,0.081792459,0.082006221,0.082124784,0.082237839,0.08416558,0.084470855,0.084949656,0.085196392,0.085366094,0.085528629,0.085801088,0.086067191,0.086286617,0.08653124,0.086849356,0.087037076,0.087247575,0.087415571,0.087497965,0.087668471,0.087821615,0.087927876,0.088096411,0.088310489,0.088523275,0.088715453,0.088803147,0.089028933,0.089225636,0.089338736,0.089596094,0.089643204,0.089650936,0.089690693,0.089747915,0.089822741,0.089956823,0.090173154,0.090237213,0.090273607,0.090370646,0.090614413,0.09090503,0.091071055,0.09120196,0.091583559,0.091808867,0.089406203,0.089997043,0.090439034,0.090436334,0.0902096,0.089955464,0.089598506,0.08949996,0.089587471,0.089527664,0.089523297,0.089447856,0.089256169,0.089159767,0.089204918,0.089187374,0.088945512,0.08842884,0.088022753,0.087497841,0.086621717,0.085829858,0.08485353,0.0838023,0.08274944,0.082207922,0.081884306,0.081808059,0.081944453,0.081938463,0.081828703,0.081551382,0.080984751,0.080530759,0.080099292,0.079717148,0.07942031,0.079085393,0.078703816,0.078657051,0.078314073,0.07822867,0.078337976,0.078549835,0.078800696,0.078487392
0.029561201,0.030989926,0.032555844,0.034662484,0.036375591,0.038332462,0.040413775,0.041852015,0.042626497,0.043759145,0.044531778,0.045943941,0.04744635,0.048998152,0.050744806,0.052244651,0.053974422,0.055819346,0.057379255,0.059182797,0.060588719,0.062093858,0.063401374,0.064563198,0.065590505,0.066718986,0.067655018,0.068393119,0.06911242,0.069868822,0.070695421,0.071250318,0.07188048,0.072539671,0.07307025,0.073610081,0.074190292,0.074692221,0.075291137,0.075837748,0.076395369,0.076830697,0.077353504,0.077772405,0.078283568,0.078570878,0.078947094,0.079380726,0.079673481,0.080049728,0.080338429,0.080489794,0.080708135,0.080806122,0.081068501,0.081304152,0.081491516,0.081574805,0.08167062,0.081908499,0.081976609,0.081962329,0.082165829,0.082179135,0.082471807,0.082591869,0.082797629,0.082828419,0.082857419,0.083032346,0.083275745,0.083498582,0.083497793,0.083556169,0.08349564,0.083295545,0.083389146,0.083311026,0.083274899,0.083169189,0.082755372,0.083068685,0.083654047,0.084082427,0.085240183,0.085594771,0.086239563,0.085922468,0.086391556,0.086423241,0.087075735,0.08700513,0.087270211,0.087192436,0.087277412,0.086899723,0.08718749,0.08702609,0.086949232,0.086912952,0.086000655,0.084980478,0.083721511,0.082309001,0.081208105,0.08085151,0.080793571,0.080751645,0.080801882,0.081845583,0.082325971,0.082501592,0.082906838,0.084031393,0.084422357,0.084858403,0.085105195,0.085264954,0.085494477,0.085196064,0.085199993,0.085218612,0.084757483,0.083935509,0.045522491,0.048396228,0.052910168,0.053620073,0.052951982,0.052591122,0.054779294,0.057615482,0.059067987,0.059306727,0.058755892,0.058121091,0.059253128,0.061890965,0.064560693,0.066900927,0.068435718,0.069693741,0.0710598,0.072377248,0.073652166,0.075054779,0.07628207,0.077237731,0.078212175,0.079074478,0.079933836,0.080548262,0.080857839,0.08098469,0.080749155,0.080261091,0.079156383,0.077597194,0.0752129,0.071904455,0.068379376,0.064746394,0.061483827,0.059211591,0.059196643,0.060243309,0.0613755,0.023937136,0.026311409,0.031728537,0.048940138,0.05044541,0.052085514,0.052431346,0.052722788,0.052375432,0.052641277,0.052339628,0.05206961,0.050729356,0.04938248,0.048253986,0.047855434,0.046707179,0.046106385,0.045209476,0.044168708,0.043264948,0.041842977,0.041155723,0.040647329,0.040458822,0.039341161,0.037781384,0.036875081,0.036451795,0.037397855,0.040144149,0.040629829,0.041051287,0.040398881,0.040003891,0.039335006,0.040629671,0.042056019,0.042695532,0.04362905,0.043518533,0.042090833,0.041025668,0.038935924,0.036627847,0.026420543
0.008143343,0.011411554,0.010585327,0.012413205,0.012469617,0.013216491,0.014117774,0.013713332,0.013860109,0.013756643,0.014613794,0.014906531,0.015432067,0.01546499,0.017197602,0.017136586,0.018162903,0.019024846,0.0196,0.02138712,0.023301382,0.025956944,0.028889714,0.032721263,0.036910607,0.040383427,0.044139638,0.047196211,0.049980542,0.052125572,0.053855344,0.055317162,0.056648476,0.057829228,0.058999991,0.060164691,0.06126006,0.062338835,0.063762415,0.065054887,0.066299549,0.067613992,0.068839325,0.07009603,0.070989773,0.071684057,0.072283196,0.072355934,0.072271173,0.072015721,0.071526491,0.070990318,0.070104966,0.069335763,0.06869586,0.06786992,0.066989505,0.066301016,0.0657417,0.065189913,0.064752662,0.06434644,0.064152786,0.063874767,0.063941921,0.063991369,0.064237158,0.064197344,0.064712758,0.065123987,0.065320379,0.066205383,0.06650927,0.067684495,0.068010181,0.068740654,0.069427873,0.069752403,0.071115129,0.07103061,0.071964246,0.072335943,0.073531651,0.074456802,0.074944066,0.074300163,0.075412358,0.076472458,0.07664563,0.077877269,0.078185136,0.078644223,0.079593952,0.080194475,0.080604398,0.081101214,0.081549454,0.081942131,0.082822666,0.083849494,0.083933801,0.084818844,0.085202707,0.085761725,0.086484583,0.086688939,0.08728841,0.087359917,0.08772836,0.088326098,0.088717437,0.088595046,0.089144146,0.089215387,0.089346276,0.088998941,0.088968009,0.088767148,0.088918514,0.088703798,0.089342544,0.088802641,0.089277288,0.089046583,0.071839298,0.072485822,0.078794001,0.081238918,0.082276328,0.082378471,0.081950653,0.080604231,0.079030816,0.078753418,0.079389696,0.078917188,0.077965089,0.077446647,0.079008425,0.080471996,0.08133139,0.081630222,0.082198698,0.082265567,0.082693214,0.082991568,0.08360055,0.083678346,0.083431636,0.083450549,0.083514695,0.083441553,0.08321516,0.083121119,0.08360956,0.083439417,0.083609496,0.083510591,0.083706525,0.083654501,0.083636531,0.083737263,0.083460039,0.083449399,0.083224871,0.083394403,0.082637363,0.074965596,0.075374196,0.075057538,0.074746838,0.074307683,0.075453394,0.074744005,0.074384494,0.074057113,0.073565159,0.073549149,0.074082406,0.072756925,0.072644313,0.072908424,0.071335133,0.070890217,0.070830811,0.070148883,0.068637134,0.065897133,0.063004148,0.059346694,0.056990609,0.057661588,0.05650318,0.053442001,0.051300597,0.051011562,0.050221129,0.048417979,0.047117308,0.041352186,0.039346429,0.035963713,0.034476907,0.037356807,0.041511361,0.043333495,0.040731172,0.042558997,0.041938773,0.041915487,0.040219327,0.037251933,0.040653919
0.010314503,0.011002874,0.011747443,0.012382458,0.013336817,0.014539093,0.015241319,0.015719048,0.015954657,0.015979288,0.016355872,0.016806946,0.017566207,0.018574132,0.019755077,0.020943838,0.022259999,0.023683471,0.025111536,0.026488125,0.027817607,0.028966104,0.029995,0.030816827,0.031454963,0.031928946,0.032368138,0.032636092,0.032941517,0.033214221,0.033481933,0.033768436,0.034072414,0.034421306,0.034836261,0.035288263,0.035746102,0.036255224,0.036782434,0.037357929,0.037981948,0.038605282,0.039279242,0.039927217,0.040616446,0.041282061,0.041953414,0.042620669,0.043247046,0.043843453,0.044421876,0.045019194,0.045511202,0.046023079,0.046491229,0.046973606,0.047403785,0.047771415,0.048116867,0.048502077,0.048955469,0.049222438,0.049532441,0.049865362,0.050221102,0.050604134,0.050999774,0.051438346,0.051855288,0.05229511,0.052813748,0.053312096,0.05386017,0.054339043,0.054878252,0.055419044,0.05603678,0.056709864,0.057300284,0.057975938,0.058576572,0.059104436,0.059751261,0.060444085,0.061099816,0.061825267,0.062505739,0.063233991,0.063941666,0.064670452,0.065432707,0.066210476,0.067028409,0.067796938,0.068606809,0.069403818,0.070202386,0.071014803,0.071796714,0.072525757,0.073255998,0.073957087,0.074780087,0.075674532,0.076492944,0.07727081,0.07804734,0.078804266,0.079596602,0.080322514,0.08102821,0.081706275,0.082356646,0.083044557,0.083695317,0.08431732,0.084927185,0.085474124,0.085951506,0.086318345,0.086697677,0.087029085,0.087398149,0.087754553,0.082819622,0.084221195,0.086072593,0.087392111,0.088686944,0.089820858,0.090812,0.091718172,0.092531977,0.093247329,0.093889873,0.094473471,0.095014406,0.095494796,0.095955207,0.0963926,0.096774911,0.097180737,0.0975316,0.097847187,0.098156458,0.098445388,0.098679721,0.098917449,0.099139404,0.099356676,0.099543048,0.099731979,0.09989147,0.100026166,0.100160501,0.100258965,0.10034117,0.10040169,0.100406592,0.10034845,0.100229719,0.100065587,0.099872783,0.099666884,0.099501682,0.099331374,0.099135692,0.069998503,0.071907562,0.073788236,0.079950726,0.080985841,0.081812391,0.082443321,0.083323768,0.083466434,0.083506064,0.083470766,0.083430354,0.083304303,0.08300195,0.082898868,0.082986193,0.082692325,0.081571943,0.079305522,0.076077767,0.073125928,0.070845638,0.068991197,0.066768644,0.064276708,0.060995505,0.05616304,0.056629077,0.061335684,0.06350092,0.064101059,0.064461846,0.065321986,0.066153141,0.067038141,0.067387309,0.067129063,0.066226844,0.065170835,0.061294268,0.0583934,0.056703015,0.054910063,0.053640294,0.052653813,0.0482963
0.018531124,0.018843492,0.019194194,0.020320118,0.020917199,0.022005966,0.022963295,0.023937872,0.024302679,0.024817772,0.025124566,0.025730059,0.026543692,0.02788926,0.029107311,0.030489069,0.032036292,0.033716012,0.035653539,0.037859166,0.040396625,0.043252733,0.046253522,0.049188396,0.052019674,0.05447563,0.056561264,0.058375853,0.059705264,0.060657968,0.061618168,0.062494219,0.063268153,0.063984225,0.06468667,0.065357188,0.066153436,0.067128892,0.068132829,0.069120967,0.070079627,0.071028043,0.071953196,0.0728186,0.073584802,0.074257911,0.074807481,0.075263999,0.075605282,0.075845277,0.075980758,0.075979777,0.075942173,0.075812133,0.075617497,0.075382376,0.07509247,0.074762025,0.074440237,0.074111479,0.073806607,0.073511861,0.073238046,0.072982764,0.072762786,0.072558942,0.072416127,0.072267465,0.072167489,0.07213704,0.0721163,0.072095553,0.072074368,0.072071504,0.07208245,0.072057269,0.072137213,0.072313918,0.072417676,0.072551733,0.07259938,0.072748209,0.072694402,0.072856234,0.072965284,0.07309009,0.07323557,0.073303193,0.073354172,0.073388067,0.073512449,0.073663048,0.073865044,0.074085603,0.074332664,0.074517884,0.074605909,0.074616439,0.074536133,0.074391541,0.074262031,0.074180217,0.074207553,0.074240839,0.07427152,0.07429797,0.074317831,0.074320694,0.074325658,0.074283829,0.07424119,0.074210724,0.074158419,0.074110143,0.07407866,0.074059311,0.074023644,0.073969709,0.073897981,0.073788949,0.073682016,0.073501193,0.073402864,0.073422277,0.067366445,0.067765376,0.068387899,0.068916987,0.069393056,0.069837862,0.070191339,0.070501942,0.070793772,0.071026997,0.071257164,0.071457812,0.071629611,0.071783668,0.071930809,0.072077811,0.072206297,0.072313134,0.072403077,0.072506078,0.072610193,0.072691081,0.0727886,0.072855453,0.072939454,0.073042144,0.073155772,0.073251741,0.073369866,0.073481692,0.073613222,0.07375692,0.073869887,0.073956422,0.074006282,0.074049552,0.074052739,0.073987156,0.073899173,0.073776364,0.073675915,0.073569876,0.073452038,0.062833599,0.064133043,0.065379123,0.069884289,0.070812859,0.071625115,0.072381394,0.073623881,0.074169803,0.07467752,0.075142162,0.075575237,0.076000988,0.076394162,0.076861206,0.077291205,0.077600863,0.077502826,0.076901783,0.075817103,0.07449878,0.073260413,0.072238374,0.071158223,0.070009449,0.068535293,0.066761631,0.066878735,0.06897302,0.070166297,0.070491534,0.070773863,0.071433929,0.072169657,0.072672396,0.072779551,0.07240641,0.071887211,0.071550882,0.070784628,0.069745564,0.069088931,0.068244454,0.067454679,0.066520891,0.062662408
0.009904418,0.01048614,0.011053142,0.011720363,0.01240604,0.013260522,0.014088018,0.014755064,0.015344075,0.015860557,0.016393057,0.017028082,0.017784377,0.01871257,0.019665789,0.020627148,0.021701441,0.02287221,0.02424827,0.025910547,0.027846766,0.030107021,0.032545753,0.034990943,0.03732362,0.039454681,0.041329544,0.042797398,0.044000338,0.044977639,0.045998616,0.046975255,0.047868445,0.048757156,0.04963433,0.050505927,0.051395779,0.052223274,0.053048452,0.05385969,0.05466068,0.055432127,0.056171323,0.05689149,0.057566393,0.058199555,0.058821041,0.059392113,0.059890983,0.060372021,0.060768382,0.061150601,0.061455479,0.061732544,0.061981372,0.062211747,0.062419958,0.062609948,0.062802116,0.062975531,0.063183743,0.063382302,0.063588861,0.063807328,0.064058012,0.064320906,0.064655187,0.064899218,0.065262834,0.065596907,0.065982102,0.066357846,0.066765013,0.067189495,0.067567535,0.067940415,0.068366842,0.068734404,0.069104751,0.069442375,0.069810069,0.070237231,0.070618795,0.070959129,0.071307279,0.071785723,0.072157097,0.072540649,0.07292848,0.073267851,0.073632328,0.073982214,0.074375036,0.074722593,0.075048184,0.075372262,0.075699249,0.076030813,0.076233189,0.07650203,0.076745629,0.076965407,0.077216198,0.077519801,0.07776321,0.078086153,0.07829453,0.078483935,0.078722768,0.078970186,0.079131483,0.079351109,0.079571409,0.079740687,0.079866995,0.080020491,0.080164391,0.080318272,0.080462011,0.08057366,0.080652925,0.080716231,0.080758183,0.080830569,0.075584657,0.07575689,0.076332764,0.076766554,0.077243194,0.077741355,0.078263687,0.078728407,0.079160892,0.079573202,0.079946757,0.080228163,0.080545578,0.080800988,0.081069455,0.08129719,0.081551385,0.081712357,0.081836122,0.082021488,0.082146532,0.082265617,0.082400186,0.082505811,0.082575503,0.082680792,0.0827517,0.082866328,0.082912672,0.082928036,0.082955196,0.082945933,0.082883767,0.08285292,0.082854836,0.082744864,0.082683864,0.082547951,0.082366858,0.082268893,0.082256175,0.082220856,0.082184687,0.06765324,0.069387635,0.071287655,0.076507819,0.077543855,0.078547484,0.079145327,0.080241349,0.080978557,0.08107233,0.081796542,0.081985564,0.082476784,0.082584234,0.082711425,0.082489718,0.082520689,0.082228889,0.081772242,0.080844823,0.080246058,0.079290215,0.078456132,0.077024071,0.075880823,0.074396052,0.073407474,0.073608977,0.074557718,0.073828818,0.072592931,0.071003331,0.068662649,0.066453851,0.064889224,0.063994653,0.062990242,0.061590116,0.060159655,0.056787217,0.06115393,0.065330781,0.069793978,0.072490483,0.073050519,0.06894883
0.010090014,0.010574409,0.010924736,0.011618939,0.012368006,0.013259939,0.013723988,0.013932095,0.013882486,0.014007559,0.014379847,0.014948148,0.015885829,0.016939529,0.018038949,0.019055088,0.02017377,0.021300186,0.0225915,0.023954237,0.025378188,0.026829699,0.028250118,0.029616315,0.030839397,0.031948115,0.032919654,0.033736525,0.034375142,0.035185561,0.035893433,0.036924732,0.038071972,0.039345493,0.0405946,0.041900391,0.043226249,0.044567936,0.045914751,0.047288684,0.048639008,0.050038287,0.051430811,0.052830772,0.054223772,0.055555113,0.056864801,0.058113043,0.059302336,0.060379171,0.061315788,0.062152741,0.062948209,0.063645793,0.064245961,0.064778154,0.065232089,0.065639641,0.066026857,0.066404612,0.066679435,0.066983463,0.06724919,0.067490542,0.067776311,0.068038562,0.068281573,0.068558753,0.068882369,0.069233349,0.069518892,0.069710314,0.070253203,0.07054044,0.070849302,0.071264038,0.071509565,0.071910812,0.072378912,0.072566148,0.072893396,0.073159533,0.073559924,0.073934489,0.074336363,0.074848154,0.075236852,0.075822888,0.076293933,0.076826998,0.077369954,0.077842631,0.078359087,0.078854605,0.079292748,0.079843671,0.080312759,0.080809045,0.081364981,0.081813893,0.082319601,0.082808072,0.083193696,0.083764457,0.084307467,0.084870295,0.085244973,0.085730409,0.086181322,0.086641863,0.087107942,0.087340424,0.087662255,0.088057447,0.088323575,0.088613462,0.088915332,0.089030689,0.089125343,0.089193039,0.08926826,0.089279934,0.089336168,0.089286913,0.080346833,0.080330193,0.080780846,0.081136757,0.08145927,0.081769993,0.082024808,0.082392089,0.082639541,0.082861533,0.083053633,0.08321564,0.083303147,0.083398096,0.08355359,0.083677049,0.083778011,0.083886824,0.084070375,0.084161875,0.084296173,0.084339162,0.084340708,0.084441347,0.08446513,0.084485161,0.084390484,0.084204198,0.084041018,0.083860926,0.083767807,0.083766726,0.083783474,0.083652899,0.083497607,0.0833569,0.083081684,0.082919844,0.083010951,0.082996506,0.082697812,0.082640933,0.082510678,0.068123356,0.069368373,0.070453402,0.073243814,0.073015648,0.07284247,0.072951015,0.073222848,0.073438375,0.072836121,0.072995233,0.073032108,0.072969111,0.07242507,0.07310993,0.072817195,0.071842348,0.070649546,0.068635304,0.066595249,0.065272811,0.065077503,0.064536716,0.064117646,0.062437887,0.060313865,0.058776592,0.063186822,0.065921809,0.066919633,0.066092606,0.064374798,0.063109274,0.061916842,0.060949374,0.061543774,0.061054413,0.060900306,0.060676705,0.058713383,0.058761443,0.057979601,0.057583481,0.058187484,0.057071967,0.056024165
0.007613113,0.007854948,0.007996345,0.008364938,0.008701328,0.009168867,0.009566471,0.009898061,0.010102946,0.010263144,0.010455682,0.01070244,0.010977007,0.011438614,0.011909274,0.012406401,0.012964309,0.013683651,0.014610141,0.015958569,0.017793496,0.020261988,0.023424412,0.027144761,0.031223262,0.035275948,0.038936129,0.041885699,0.044137666,0.045836204,0.047231763,0.04843721,0.049406825,0.050286169,0.051155854,0.052086886,0.05302896,0.054030858,0.055157156,0.056295788,0.057528339,0.058788354,0.059975025,0.061158184,0.062166595,0.062993296,0.063593818,0.063920364,0.063976082,0.063813934,0.063404427,0.062834557,0.06212501,0.061317306,0.060500616,0.059634189,0.058776137,0.05798341,0.057240146,0.056574596,0.05602942,0.055561944,0.055217425,0.054953384,0.054787311,0.054816625,0.054891562,0.055066479,0.055357866,0.055761938,0.056321136,0.056891301,0.057525868,0.058221716,0.059051598,0.0599809,0.060759576,0.061551269,0.062608004,0.063455115,0.064214437,0.065152614,0.065945107,0.066859626,0.067706047,0.068603943,0.069405157,0.070352354,0.071222758,0.072094444,0.072928706,0.073942901,0.075014857,0.075992201,0.076896241,0.077882507,0.07894201,0.080081472,0.080922645,0.081882954,0.082773896,0.083583909,0.084487989,0.08542094,0.086165396,0.086908448,0.087594547,0.088096666,0.088724304,0.089155349,0.089599679,0.089899167,0.090198168,0.09049095,0.090780071,0.091133556,0.091333223,0.0913701,0.09135885,0.09122064,0.090938422,0.090624737,0.090425348,0.090250449,0.083617134,0.08398859,0.084621471,0.085013,0.08529691,0.085540477,0.085784045,0.086196806,0.086481362,0.086677554,0.08680068,0.086956064,0.087083031,0.08718954,0.087277041,0.087343069,0.087384092,0.087461111,0.087507407,0.087462233,0.087501502,0.087524025,0.08744624,0.087410274,0.087310027,0.087235679,0.087196397,0.087173126,0.087147829,0.087094005,0.086977964,0.086976779,0.087030495,0.086985444,0.086922475,0.08680765,0.086601779,0.086482055,0.086207521,0.085894495,0.085761546,0.085463115,0.085292542,0.072379039,0.073424413,0.074289346,0.077603748,0.078268046,0.078741744,0.078827778,0.078646118,0.078483778,0.078612022,0.078199005,0.078008612,0.077492031,0.077081316,0.077279465,0.076352366,0.075163163,0.071772468,0.067698525,0.063096911,0.059260269,0.055999503,0.053643433,0.052242002,0.051246964,0.047343722,0.04716554,0.055243566,0.060995768,0.063670733,0.064487839,0.064468596,0.06471001,0.064579718,0.064153071,0.063839351,0.062084407,0.061465934,0.059958995,0.056762274,0.054950632,0.05391292,0.05250082,0.051434706,0.050946573,0.048330537
